nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3,nh3
2.127975862,-12.22940582,-20.63679583,18.22416802,-8.801050464,-8.531222008,9.0232869,-7.781283892,-3.886698767,2.495097932,10.2724898,0.305471155,30.5679671
2.074715923,-8.023746074,-24.25563051,17.5057126,-9.601843334,-8.567462521,8.866542833,-7.764845535,-3.877571819,2.503404655,10.27791093,0.305007347,30.56780549
-1.535232129,-2.361703593,-25.98737735,16.46966531,-10.39590524,-8.57635362,8.696092951,-7.748017076,-3.868252228,2.511655898,10.28324415,0.304539872,30.56764306
-3.944563104,2.014630452,-25.93479755,15.10464721,-11.17518382,-8.556941389,8.511865071,-7.730805361,-3.858740989,2.519851674,10.2884893,0.304068724,30.56747979
-0.475098071,3.080123394,-24.25883778,13.42963259,-11.93162672,-8.508457974,8.313973073,-7.713217239,-3.849039095,2.527991999,10.29364623,0.303593901,30.56731569
4.702635916,3.586055718,-21.22920593,11.48464981,-12.65718156,-8.430206675,8.102601993,-7.695259558,-3.839147539,2.536076885,10.29871478,0.3031154,30.56715076
2.907592933,7.249049836,-17.12615283,9.315447078,-13.343796,-8.321539833,7.877985905,-7.676939164,-3.829067317,2.544106348,10.30369482,0.302633215,30.56698501
-1.467681676,11.21924573,-12.15760838,6.968342865,-13.98341765,-8.181861786,7.640410882,-7.658262907,-3.818799422,2.5520804,10.30858618,0.302147344,30.56681842
1.559150871,11.50204549,-6.536558042,4.489655644,-14.56799417,-8.010602868,7.390188992,-7.639237634,-3.808344847,2.559999056,10.31338872,0.301657783,30.566651
4.688728874,5.772254493,-0.583690076,1.925703885,-15.08947318,-7.807249541,7.127688431,-7.619870193,-3.797704586,2.56786233,10.31810228,0.301164528,30.56648276
-3.811692737,-5.278463485,5.296832229,-0.677193941,-15.53980233,-7.571320133,6.853309262,-7.600167431,-3.786879634,2.575670236,10.32272671,0.300667575,30.56631368
-1.00032254,-11.5365593,10.67442372,-3.272719363,-15.91092926,-7.302404958,6.567523532,-7.580136197,-3.775870984,2.583422787,10.32726187,0.300166922,30.56614377
-3.206756972,-10.33377445,15.21517774,-5.81455391,-16.19480159,-7.000113704,6.270822665,-7.559783338,-3.764679629,2.591119998,10.33170759,0.299662564,30.56597304
-2.122610771,-6.791319681,18.9766752,-8.256379111,-16.38336697,-6.664056428,5.963698451,-7.539115702,-3.753306564,2.598761883,10.33606372,0.299154498,30.56580147
0.495063632,-2.888570198,22.08009915,-10.5518765,-16.46846784,-6.293948382,5.646642681,-7.518140137,-3.741752782,2.606348455,10.34033012,0.298642719,30.56562907
0.994360836,2.114563617,24.61202078,-12.65472759,-16.44118333,-5.89026813,5.320147147,-7.496863491,-3.730019278,2.613879729,10.34450664,0.298127225,30.56545585
2.335254471,7.146206496,26.64909714,-14.51861393,-16.29111727,-5.454969531,4.984703639,-7.475292612,-3.718107045,2.621355719,10.34859311,0.297608012,30.56528179
5.004925063,10.57516739,28.27009418,-16.09721704,-16.00753097,-4.990348969,4.640803948,-7.453434348,-3.706017076,2.628776438,10.3525894,0.297085075,30.56510691
4.08894144,12.34994382,29.56570096,-17.34421845,-15.57968575,-4.49870283,4.288939865,-7.431295546,-3.693750367,2.6361419,10.35649535,0.296558412,30.56493119
3.370152344,11.13886154,30.5594984,-18.21329969,-14.9968429,-3.982327499,3.929603181,-7.408883054,-3.681307909,2.64345212,10.3603108,0.296028019,30.56475465
3.738116934,6.317474018,30.95112929,-18.65768046,-14.24872556,-3.443519359,3.563285686,-7.38620372,-3.668690699,2.650707111,10.36403561,0.295493891,30.56457727
-1.111841385,-1.215502921,30.2537519,-18.63988073,-13.32819872,-2.884574797,3.190479173,-7.363264393,-3.655899728,2.657906887,10.36766962,0.294956026,30.56439906
-5.478662084,-8.633973813,28.07460084,-18.17080445,-12.23693642,-2.307790197,2.811675431,-7.340071919,-3.642935991,2.665051463,10.37121268,0.29441442,30.56422003
-4.607539074,-13.27328687,24.14074958,-17.289526,-10.99058305,-1.715461944,2.427366251,-7.316633147,-3.629800482,2.672140852,10.37466465,0.293869069,30.56404016
-3.424818588,-14.62912251,18.50818081,-16.03937549,-9.607951979,-1.109886423,2.038043425,-7.292954924,-3.616494195,2.679175068,10.37802536,0.293319969,30.56385947
-3.733282829,-12.52060361,11.65275565,-14.463683,-8.10785657,-0.493360018,1.644198742,-7.269044098,-3.603018122,2.686154125,10.38129467,0.292767117,30.56367794
-5.179166456,-8.177709258,4.264643879,-12.60577865,-6.509110179,0.131820886,1.246323996,-7.244907518,-3.58937326,2.693078038,10.38447243,0.292210509,30.56349559
-6.07701702,-3.791775495,-3.21631488,-10.50899253,-4.830526167,0.763359903,0.844910975,-7.220552031,-3.5755606,2.699946819,10.38755848,0.291650142,30.5633124
-3.126118746,-0.571568742,-10.65811395,-8.216654728,-3.090917891,1.39896065,0.440451471,-7.195984485,-3.561581137,2.706760484,10.39055267,0.291086011,30.56312839
2.204859394,3.258966261,-17.98418357,-5.772095354,-1.309098713,2.03632674,0.033437275,-7.171211727,-3.547435865,2.713519046,10.39345486,0.290518113,30.56294354
2.400202596,9.50214279,-24.75716619,-3.218644504,0.49611801,2.67316179,-0.375639822,-7.146240606,-3.533125777,2.720222518,10.39626488,0.289946445,30.56275787
-1.774206389,16.92583934,-30.16686701,-0.599632276,2.305918918,3.307169414,-0.78628803,-7.12107797,-3.518651867,2.726870916,10.39898259,0.289371003,30.56257136
0.788213638,21.94310915,-33.32852119,2.041167973,4.101490651,3.936053228,-1.198015557,-7.095730665,-3.50401513,2.733464252,10.40160784,0.288791783,30.56238403
7.957561591,15.66598015,-33.5381835,4.658310121,5.864019851,4.557516846,-1.610330612,-7.070205541,-3.489216558,2.740002542,10.40414047,0.288208781,30.56219586
-3.845104029,-5.474653417,-30.81837267,7.202986076,7.574693157,5.169263884,-2.022741405,-7.044509445,-3.474257147,2.746485798,10.40658033,0.287621995,30.56200686
0.196591295,-21.0312956,-25.3603462,9.613208819,9.214697211,5.768997958,-2.434756145,-7.018649224,-3.459137889,2.752914035,10.40892728,0.287031419,30.56181704
-6.798389306,-25.12960408,-17.36147679,11.82367153,10.76521865,6.354422681,-2.845883041,-6.992631727,-3.443859778,2.759287267,10.41118116,0.286437051,30.56162638
-1.370227369,-25.5899375,-7.185291503,13.76906739,12.20744412,6.92324167,-3.255630301,-6.966463802,-3.428423808,2.765605507,10.41334181,0.285838887,30.5614349
-2.353838922,-15.56109518,4.207857769,15.38408957,13.52256026,7.47315854,-3.663506136,-6.940152296,-3.412830974,2.77186877,10.41540909,0.285236923,30.56124258
-4.702533189,1.377904271,15.42623161,16.60343126,14.69175371,8.001876905,-4.069018753,-6.913704057,-3.397082268,2.77807707,10.41738285,0.284631156,30.56104944
3.10791394,17.54639584,25.00220368,17.36178564,15.69621112,8.507100381,-4.471676363,-6.887125933,-3.381178685,2.784230421,10.41926293,0.284021581,30.56085546
6.638179547,27.64726154,31.46814765,17.59384588,16.51711911,8.986532582,-4.870987175,-6.860424772,-3.365121218,2.790328835,10.42104918,0.283408196,30.56066065
-2.283852492,28.15165827,33.4409555,17.23285868,17.13711081,9.437877126,-5.266459396,-6.833607422,-3.348910862,2.796372329,10.42274145,0.282790997,30.56046502
-4.043107206,20.39729914,30.28148535,16.23489157,17.54828507,9.858837625,-5.657601237,-6.80668073,-3.332548609,2.802360915,10.42433959,0.282169979,30.56026855
6.629586785,6.090564933,23.05868513,14.66899232,17.7589066,10.2471177,-6.043920907,-6.779651545,-3.316035455,2.808294607,10.42584344,0.281545139,30.56007125
1.05826431,-9.965206422,13.24739562,12.63281544,17.78091283,10.60042805,-6.424926615,-6.752526714,-3.299372392,2.81417342,10.42725286,0.280916475,30.55987313
-7.479209747,-22.89050706,2.322457608,10.22401543,17.62600055,10.91673685,-6.800143348,-6.725313085,-3.282560415,2.819997367,10.4285677,0.280283981,30.55967417
-5.560119826,-28.93067978,-8.241288131,7.540246765,17.30488103,11.19506488,-7.169163213,-6.698017505,-3.265600518,2.825766463,10.4297878,0.279647654,30.55947438
0.818276321,-27.84563939,-17.11445551,4.679163957,16.8274621,11.43526434,-7.531606287,-6.670646824,-3.248493693,2.83148072,10.430913,0.279007492,30.55927377
5.397001781,-22.18740999,-23.68382996,1.738421495,16.20322793,11.63766475,-7.887146323,-6.643207889,-3.231240935,2.837140154,10.43194317,0.278363489,30.55907232
5.826442671,-14.20453329,-28.01904235,-1.184326127,15.44158919,11.8027252,-8.235513111,-6.615707546,-3.213843239,2.842744779,10.43287814,0.277715642,30.55887004
2.543343781,-4.380152874,-30.32148037,-3.991424412,14.55195651,11.93095939,-8.576491045,-6.588152645,-3.196301596,2.848294607,10.43371777,0.277063949,30.55866694
-0.612844333,5.939799825,-30.7820904,-6.585578054,13.54374053,12.02292665,-8.909910137,-6.560550034,-3.178617003,2.853789653,10.4344619,0.276408408,30.558463
-2.971224316,15.53543105,-29.57252596,-8.886269104,12.42635189,12.07921029,-9.235624404,-6.532906559,-3.160790451,2.859229932,10.43511037,0.275749022,30.55825823
-4.780444835,22.84639306,-26.80164992,-10.87577025,11.20920123,12.10042329,-9.553517497,-6.505229069,-3.142822936,2.864615457,10.43566303,0.275085796,30.55805263
-5.9517144,26.57489798,-22.55936201,-12.55531733,9.901699204,12.08716243,-9.863456896,-6.477524412,-3.12471545,2.869946242,10.43611971,0.274418732,30.5578462
-0.726418972,24.56621627,-16.88998734,-13.92460173,8.513256438,12.0399855,-10.16527108,-6.449799435,-3.106468988,2.8752223,10.43648026,0.273747834,30.55763895
7.31042793,12.31004323,-9.829301644,-14.98266144,7.053283578,11.95943275,-10.45877099,-6.422060987,-3.088084544,2.880443647,10.43674451,0.273073108,30.55743086
-6.489545141,-9.420592427,-2.083056157,-15.72853447,5.531191265,11.84604211,-10.74376525,-6.394315915,-3.069563111,2.885610295,10.4369123,0.27239456,30.55722194
2.868253886,-24.00635187,5.463724255,-16.16125882,3.956390141,11.70035151,-11.02006248,-6.366571067,-3.050905683,2.89072226,10.43698348,0.271712199,30.55701219
-0.628180298,-23.58036308,11.99507892,-16.27987477,2.338293131,11.52289887,-11.28747128,-6.338833291,-3.032113254,2.895779554,10.43695787,0.271026035,30.55680161
-1.199050881,-14.04932468,17.06681567,-16.08382266,0.686713202,11.3142221,-11.54580028,-6.311109435,-3.013186818,2.900782192,10.43683531,0.270336074,30.5565902
2.019740868,-3.325348249,20.68585342,-15.57452745,-0.986552048,11.07485915,-11.79485808,-6.283406347,-2.994127369,2.905730188,10.43661563,0.269642327,30.55637796
-0.655023726,9.54126029,22.95462277,-14.75569833,-2.66742079,10.80534793,-12.03445331,-6.255730874,-2.9749359,2.910623555,10.43629869,0.268944801,30.55616489
0.365936999,18.15769469,23.97862231,-13.63532225,-4.340601364,10.50622635,-12.26439457,-6.228089864,-2.955613405,2.915462308,10.4358843,0.268243505,30.55595099
2.82005674,20.07467933,23.89511475,-12.23451086,-5.991124273,10.17803236,-12.48449048,-6.200490165,-2.936160878,2.920246461,10.43537231,0.267538448,30.55573626
2.035077234,16.76446514,22.89940422,-10.5833047,-7.604967085,9.82130387,-12.69454966,-6.172938625,-2.916579313,2.924976028,10.43476255,0.266829638,30.5555207
-3.26988976,10.92003142,21.11463719,-8.721377004,-9.168415406,9.436578805,-12.89438071,-6.145442093,-2.896869704,2.929651022,10.43405485,0.266117083,30.55530431
3.117306643,4.496422266,18.64230189,-6.691829368,-10.6677722,9.024395089,-13.08379227,-6.118007414,-2.877033044,2.934271457,10.43324907,0.265400793,30.55508709
-0.335162263,-3.597338627,15.58422103,-4.538171378,-12.0892669,8.585290646,-13.26259293,-6.090641439,-2.857070327,2.938837348,10.43234502,0.264680776,30.55486903
-2.804802046,-11.20655071,12.04221733,-2.304099326,-13.41894223,8.1198034,-13.43059131,-6.063351014,-2.836982548,2.943348708,10.43134255,0.26395704,30.55465015
0.035880506,-15.51151219,8.118113489,-0.033354382,-14.64279606,7.628471274,-13.58759603,-6.036142987,-2.8167707,2.947805552,10.4302415,0.263229594,30.55443044
2.196139872,-15.62173843,3.931188067,2.230322279,-15.74682622,7.111832194,-13.73341571,-6.009024206,-2.796435776,2.952207893,10.42904169,0.262498446,30.5542099
1.697257594,-12.17228816,-0.325764035,4.443189485,-16.71703057,6.570424082,-13.86785895,-5.982001519,-2.775978771,2.956555746,10.42774297,0.261763605,30.55398852
-0.041491968,-7.305531898,-4.43062897,6.561506062,-17.53940695,6.004784863,-13.99073438,-5.955081773,-2.755400678,2.960849124,10.42634517,0.26102508,30.55376632
-1.639062119,-2.697670642,-8.169234738,8.541530837,-18.19995322,5.41545246,-14.1018506,-5.928271818,-2.734702492,2.965088041,10.42484813,0.260282879,30.55354329
-1.107340076,0.61093722,-11.33031804,10.33952264,-18.68466723,4.802964797,-14.20101624,-5.901578499,-2.713885205,2.969272511,10.42325169,0.259537011,30.55331942
1.009201062,3.492519181,-13.70261556,11.91174029,-18.97954682,4.167859798,-14.2880399,-5.875008667,-2.692949812,2.973402548,10.42155567,0.258787484,30.55309473
0.564823803,7.310567127,-15.07486402,13.21444262,-19.07058985,3.510675387,-14.3627302,-5.848569167,-2.671897307,2.977478167,10.41975992,0.258034307,30.5528692
-1.386326712,10.76869031,-15.23786463,14.20595299,-18.94397006,2.832125392,-14.42489575,-5.822266848,-2.650728684,2.981499381,10.41786427,0.257277488,30.55264285
-0.490001734,11.74039438,-13.9964363,14.85861244,-18.58678127,2.133843692,-14.47434518,-5.796108561,-2.629444936,2.985466203,10.41586857,0.256517036,30.55241566
1.490604992,7.875230034,-11.2991032,15.16986469,-17.98723738,1.418584275,-14.51088692,-5.770101313,-2.608047057,2.989378649,10.41377263,0.255752959,30.55218764
-1.166164259,-0.914377809,-7.574559294,15.14336002,-17.1344916,0.689593435,-14.53432886,-5.744252691,-2.58653604,2.993236732,10.41157631,0.254985267,30.5519588
0.548742259,-8.408111138,-3.370101089,14.78742934,-16.02230395,-0.049956378,-14.54447873,-5.718570426,-2.564912881,2.997040465,10.40927944,0.254213967,30.55172912
-1.334499038,-10.68258578,0.782784064,14.12384347,-14.65783622,-0.796930796,-14.54114541,-5.693061107,-2.543178572,3.000789864,10.40688185,0.253439068,30.55149861
-0.489653373,-8.474715026,4.466847909,13.18486172,-13.05873877,-1.548195452,-14.52414252,-5.667726558,-2.521334107,3.004484941,10.40438338,0.252660578,30.55126727
0.900693269,-3.342410216,7.484661022,12.01248741,-11.2524059,-2.300615977,-14.49328563,-5.642566694,-2.499380481,3.008125712,10.40178386,0.251878507,30.55103511
-0.39911819,3.128487978,9.689796388,10.65342149,-9.270929582,-3.051058006,-14.44839046,-5.617581232,-2.477318687,3.011712152,10.39908318,0.251092863,30.55080211
0.308555704,8.288836352,10.935827,9.155166057,-7.147202924,-3.796387169,-14.38927277,-5.592769894,-2.455149718,3.015244093,10.39628134,0.250303654,30.55056828
1.361481403,10.1093687,11.07764372,7.563845441,-4.914059145,-4.533469099,-14.3157483,-5.5681324,-2.432874569,3.018721329,10.39337841,0.249510889,30.55033362
0.709890573,7.672449851,10.04540565,5.915931573,-2.604043521,-5.25916943,-14.22763279,-5.543668469,-2.410494234,3.022143654,10.39037444,0.248714576,30.55009813
-1.072132641,2.722977031,8.050576539,4.230138623,-0.249633131,-5.970353793,-14.12474198,-5.519377822,-2.388009705,3.025510861,10.38726948,0.247914724,30.54986181
0.559113028,-2.439673407,5.374616835,2.521154962,2.116627824,-6.663887821,-14.00689161,-5.495260178,-2.365421978,3.028822745,10.3840636,0.247111342,30.54962466
-0.535522457,-6.503273809,2.29898698,0.803727832,4.462136274,-7.336637146,-13.87389743,-5.471315258,-2.342732046,3.0320791,10.38075685,0.246304438,30.54938667
-1.707763972,-9.103021689,-0.89485258,-0.907379011,6.754272634,-7.985467402,-13.72557518,-5.447542783,-2.319940902,3.03527972,10.37734928,0.24549402,30.54914786
-0.056226117,-10.17722483,-3.925441402,-2.597400335,8.960415842,-8.607244219,-13.5617406,-5.42394247,-2.297049541,3.038424398,10.37384096,0.244680098,30.54890822
1.038897128,-9.739956255,-6.533974418,-4.251682822,11.04805675,-9.198833231,-13.38220944,-5.400514042,-2.274058957,3.041512929,10.37023193,0.24386268,30.54866775
1.197581109,-8.132624309,-8.564480576,-5.856699926,12.98581298,-9.757100071,-13.18679743,-5.377257218,-2.250970142,3.044545107,10.36652226,0.243041773,30.54842644
0.295279157,-5.801324716,-9.941779422,-7.403338288,14.74671535,-10.27891037,-12.97532032,-5.354171718,-2.227784091,3.047520726,10.36271199,0.242217388,30.54818431
-1.03905958,-3.326295663,-10.64004386,-8.889502766,16.31081289,-10.76112976,-12.74759385,-5.331257262,-2.204501799,3.050439579,10.35880119,0.241389532,30.54794134
-0.962091625,-1.272884454,-10.6476906,-10.30972439,17.6597394,-11.20062388,-12.50343376,-5.308513569,-2.181124257,3.053301461,10.35478992,0.240558214,30.54769755
0.348138608,1.104949496,-9.975424768,-11.6362458,18.77512869,-11.59425835,-12.2426558,-5.285940362,-2.157652462,3.056106165,10.35067822,0.239723442,30.54745292
-0.459327219,4.8561607,-8.648726031,-12.82653506,19.63861457,-11.93889881,-11.96507571,-5.263537358,-2.134087405,3.058853486,10.34646616,0.238885225,30.54720746
-2.407004992,9.021261216,-6.695528038,-13.83560628,20.23183083,-12.23139602,-11.67052411,-5.241304278,-2.110430083,3.061543218,10.34215379,0.238043573,30.54696118
-0.122149246,11.13550175,-4.14376444,-14.61847356,20.5364113,-12.46853148,-11.35890086,-5.219240837,-2.086681491,3.064175155,10.33774116,0.237198492,30.54671406
3.169139885,8.60317649,-1.031566763,-15.130151,20.53474859,-12.64777766,-11.03017369,-5.197346749,-2.062842633,3.06674909,10.33322834,0.236349992,30.54646611
-2.818961004,0.649704622,2.521531732,-15.32569082,20.21256708,-12.76981737,-10.68439361,-5.175621725,-2.038914509,3.069264817,10.32861538,0.235498081,30.54621733
-0.942270175,-7.316860987,6.223358959,-15.16563144,19.56286951,-12.83701549,-10.32172173,-5.154065476,-2.014898124,3.071722132,10.32390233,0.234642768,30.54596772
0.029625161,-11.52408828,9.7411326,-14.63352287,18.60192858,-12.85186894,-9.942445481,-5.13267771,-1.990794482,3.074120827,10.31908926,0.233784061,30.54571728
1.970059773,-10.02614866,12.7457518,-13.72492276,17.35802463,-12.81676364,-9.546963318,-5.111458137,-1.966604587,3.076460696,10.31417621,0.23292197,30.54546601
1.788169678,-3.727740631,14.92284159,-12.43750333,15.86155258,-12.73388208,-9.135877081,-5.090406466,-1.942329444,3.078741534,10.30916324,0.232056502,30.54521391
-2.349662421,5.155509122,15.96170845,-10.76905576,14.14302626,-12.6053579,-8.709837489,-5.069522408,-1.917970058,3.080963135,10.30405042,0.231187665,30.54496098
-0.846704807,11.36762492,15.56580608,-8.731518402,12.23295954,-12.43332464,-8.269495364,-5.04880567,-1.893527433,3.083125292,10.29883779,0.23031547,30.54470721
2.257272774,11.84147756,13.5522043,-6.392790786,10.16186627,-12.21991582,-7.815501529,-5.028255956,-1.86900258,3.0852278,10.29352542,0.229439924,30.54445262
-0.42685468,5.272340227,10.03656255,-3.832409177,7.960260295,-11.96726496,-7.348506807,-5.00787297,-1.844396509,3.087270437,10.28811336,0.228561035,30.5441972
