no,no,no,no,no,no,no,no,no,no,no,no,no
6.186163917,-12.84881667,1.26070606,1.640545598,-5.313574008,2.198237947,-10.7880931,2.970179276,-2.274267874,-8.567937051,-6.068382194,-8.595566911,40.28080501
1.515286948,-11.86372462,6.807863359,-2.112216082,-3.488472362,1.767171037,-10.78353426,3.553773569,-2.100463081,-8.554806166,-6.07789477,-8.62363619,40.28065261
-5.494257583,-6.958776657,11.4546566,-5.801473871,-1.513520283,1.280001311,-10.71608633,4.126672971,-1.927134672,-8.5415564,-6.087325502,-8.651699574,40.28049999
-9.966385154,1.279485466,14.77128419,-8.960123673,0.51491115,0.749933612,-10.58873635,4.688300812,-1.754400625,-8.528185337,-6.096674198,-8.679757038,40.28034714
-3.369176936,11.11789534,16.58335615,-11.29579959,2.500567797,0.189658069,-10.40395661,5.238080424,-1.582378916,-8.514690563,-6.105940669,-8.70780856,40.28019405
10.23293831,16.96963416,16.89925199,-12.70032083,4.348611138,-0.388279469,-10.16407514,5.775435139,-1.411187526,-8.501069662,-6.115124724,-8.735854119,40.28004074
-8.764589262,14.26711046,15.84813693,-13.19540496,5.984208999,-0.971353427,-9.871399706,6.299788287,-1.240944431,-8.487320219,-6.124226173,-8.763893692,40.2798872
-9.685123324,6.09797182,13.63722569,-12.90116853,7.396453517,-1.547106935,-9.52816935,6.810563201,-1.071767611,-8.473439819,-6.133244825,-8.791927256,40.27973342
-8.019257948,-3.74379751,10.47157286,-11.93494831,8.584710901,-2.103126421,-9.136579826,7.307183211,-0.903775042,-8.459426048,-6.14218049,-8.819954789,40.27957942
-4.41163911,-12.26016138,6.549668342,-10.40545294,9.546283891,-2.627005278,-8.698819922,7.789071649,-0.737084704,-8.445276489,-6.151032977,-8.847976269,40.27942518
2.213280996,-18.19327741,2.06946839,-8.420695378,10.27831323,-3.106336897,-8.217078424,8.255651847,-0.571814574,-8.430988729,-6.159802096,-8.875991673,40.27927072
6.169160166,-20.91962116,-2.744862808,-6.088688608,10.77915481,-3.529938392,-7.693535549,8.706347136,-0.40808263,-8.416560351,-6.168487656,-8.904000979,40.27911602
7.979516404,-20.57937614,-7.565313311,-3.517445602,11.05289537,-3.892471955,-7.130257289,9.140580847,-0.246006852,-8.40198894,-6.177089468,-8.932004165,40.2789611
6.912983511,-17.68884087,-12.08287197,-0.814979333,11.10846719,-4.193773638,-6.528981301,9.557776312,-0.085705216,-8.387272083,-6.185607341,-8.960001208,40.27880595
2.689372809,-13.31941632,-16.15460272,1.910697224,10.95610004,-4.435114462,-5.891307773,9.957356862,0.072704299,-8.372407362,-6.194041083,-8.987992086,40.27865056
-3.831357676,-8.481377392,-19.67934007,4.552068938,10.60549263,-4.6175046,-5.218566676,10.33874583,0.229103715,-8.357392364,-6.202390506,-9.015976776,40.27849495
-7.174367879,-3.919881037,-22.57982106,7.025523159,10.06617356,-4.742055894,-4.511816205,10.70136654,0.383375054,-8.342224673,-6.210655418,-9.043955257,40.2783391
-3.860901554,-0.004000377,-24.87491,9.343574552,9.347671423,-4.81017134,-3.771823405,11.04464234,0.535400338,-8.326901875,-6.218835629,-9.071927505,40.27818303
0.817185633,6.147803372,-26.63187719,11.56714374,8.45951483,-4.822984587,-2.999624668,11.36799654,0.685061587,-8.311421553,-6.226930949,-9.099893498,40.27802673
6.738844985,14.52626203,-27.89413684,13.73329529,7.411232382,-4.779512228,-2.198373438,11.67085249,0.832240826,-8.295781293,-6.234941187,-9.127853215,40.2778702
1.474308448,22.79082677,-28.65030266,15.82429322,6.21235268,-4.677165648,-1.372828372,11.95263351,0.976820075,-8.27997868,-6.242866153,-9.155806632,40.27771344
-5.19903552,23.18235234,-28.83496967,17.76982281,4.872404328,-4.513071714,-0.528032642,12.21276294,1.118681355,-8.264011299,-6.250705656,-9.183753727,40.27755645
3.364754371,10.09078614,-28.21432705,19.46351802,3.402055281,-4.285496646,0.330970579,12.4506641,1.25770669,-8.247876734,-6.258459506,-9.211694478,40.27739923
9.037115252,-6.137239898,-26.02783937,20.78311863,1.813532568,-3.997276574,1.199138117,12.66576034,1.393778101,-8.231572571,-6.266127512,-9.239628863,40.27724178
3.3679669,-17.83017138,-21.37720921,21.60659509,0.108854814,-3.652436962,2.071426798,12.85747497,1.526777609,-8.215096394,-6.273709485,-9.267556859,40.27708411
1.326379232,-22.88509519,-13.32252614,21.80249751,-1.70264839,-3.255015772,2.942793449,13.02523133,1.656587237,-8.198445789,-6.281205233,-9.295478443,40.2769262
-5.035258617,-20.11146158,-1.44483561,21.2038781,-3.576149553,-2.809050963,3.808194897,13.16845275,1.783089006,-8.18161834,-6.288614567,-9.323393594,40.27676807
-13.14985908,-7.687228709,11.99862643,19.61986287,-5.442894988,-2.318580495,4.662587968,13.28656257,1.906164939,-8.164611632,-6.295937295,-9.351302289,40.2766097
-4.241213201,10.97944428,24.07170363,16.85370265,-7.228255825,-1.787642329,5.500929489,13.37898412,2.025697057,-8.147423249,-6.303173228,-9.379204505,40.27645111
14.3927701,20.9845161,31.83823964,12.70722768,-8.856182584,-1.220274425,6.318176287,13.44514072,2.141567382,-8.130050778,-6.310322175,-9.407100221,40.27629229
-14.19147241,10.93945377,33.05998354,7.074258572,-10.25137428,-0.619516111,7.109285188,13.4844557,2.253657935,-8.112491803,-6.317383945,-9.434989414,40.27613324
-13.14838503,-6.153978581,28.21021417,0.297670255,-11.34252444,0.015587807,7.869213018,13.49635241,2.36185074,-8.094743908,-6.324358348,-9.462872061,40.27597397
-8.788907869,-16.60766708,18.13974749,-6.867053492,-12.05971295,0.687378862,8.592916605,13.48023847,2.466043516,-8.076804679,-6.331245195,-9.49074814,40.27581446
-2.055279294,-15.8239576,3.92106542,-13.58433681,-12.33304083,1.398219733,9.275352775,13.43545341,2.566202086,-8.0586717,-6.338044293,-9.518617629,40.27565473
7.582672258,-7.417196862,-11.92375922,-19.01860383,-12.08485284,2.142716854,9.911478354,13.36129985,2.662329194,-8.040342556,-6.344755454,-9.546480505,40.27549476
12.23803313,2.542102367,-25.59940232,-22.33427871,-11.22786292,2.905845802,10.49625017,13.25706966,2.754438306,-8.021814833,-6.351378486,-9.574336747,40.27533457
13.18297806,7.53118496,-33.05738584,-22.67861097,-9.689934262,3.670556851,11.02462505,13.12203308,2.842564557,-8.003086115,-6.357913199,-9.60218633,40.27517416
10.23456473,3.113826876,-31.19919182,-19.47236128,-7.496872876,4.419800279,11.49155981,12.95545489,2.926748499,-7.984153987,-6.364359402,-9.630029235,40.27501351
-0.618395088,-6.382915038,-21.14552168,-13.48795376,-4.808636936,5.13652636,11.8920113,12.7565999,3.007030685,-7.965016034,-6.370716906,-9.657865437,40.27485264
-11.46811069,-13.7077621,-6.338823718,-5.840022004,-1.814429015,5.803685372,12.22093632,12.52473291,3.083451666,-7.945669841,-6.37698552,-9.685694914,40.27469154
10.9772376,-11.23927361,9.544262796,2.356800359,1.296548315,6.40422759,12.47324985,12.25916059,3.156051996,-7.926112993,-6.383165052,-9.713517645,40.27453021
1.938333581,3.329099577,23.30312603,9.987879717,4.335092479,6.921103291,12.64345395,11.9596025,3.224872225,-7.906343074,-6.389255314,-9.741333607,40.27436865
-10.25375752,13.3684921,30.81218722,15.93858246,7.112000904,7.337262749,12.72495827,11.62687061,3.289952907,-7.88635767,-6.395256115,-9.769142777,40.27420686
0.589468099,5.059142103,28.86600644,19.31759405,9.438071018,7.635395649,12.71086597,11.262344,3.351334593,-7.866154365,-6.401167263,-9.796945133,40.27404485
9.911402092,-8.267566476,18.98452329,20.20141675,11.12487028,7.796454659,12.59576221,10.86765671,3.409057836,-7.845730745,-6.40698857,-9.824740652,40.27388261
-2.287760431,-9.824107602,3.980170849,19.14104941,12.03403053,7.797707719,12.37787034,10.4444894,3.463163188,-7.825084394,-6.412719843,-9.852529313,40.27372014
-9.902190794,-3.329960874,-11.70855624,16.56726346,12.22045474,7.614676612,12.05942666,9.994522669,3.513691201,-7.804212897,-6.418360894,-9.880311093,40.27355745
-5.734702524,2.048475712,-23.02760272,12.83652304,11.79784678,7.234800025,11.64625691,9.519437159,3.560682428,-7.783113839,-6.42391153,-9.908085969,40.27339453
1.196015447,1.994528059,-26.46676182,8.298461531,10.85871814,6.672803853,11.14492279,9.020913493,3.604177419,-7.761784805,-6.429371563,-9.935853919,40.27323138
7.249619165,-3.503631532,-21.53437001,3.298064183,9.489141194,5.949853074,10.561986,8.500632299,3.644216729,-7.74022338,-6.434740802,-9.963614922,40.273068
10.31535332,-10.03499627,-10.99869861,-1.812172058,7.775188335,5.087112671,9.90400825,7.960274203,3.680840909,-7.718427148,-6.440019055,-9.991368953,40.2729044
-10.37958268,-9.10686116,1.212559094,-6.579981153,5.802931947,4.105747625,9.177551233,7.401519832,3.71409051,-7.696393695,-6.445206134,-10.01911599,40.27274057
-3.615989332,2.245280203,12.17180395,-10.52699275,3.658444417,3.026922917,8.389176654,6.826049814,3.744006086,-7.674120606,-6.450301846,-10.04685602,40.27257651
10.32310455,11.9148486,19.28927829,-13.19936404,1.42779813,1.871803527,7.545446212,6.235544775,3.770628189,-7.651605465,-6.455306003,-10.074589,40.27241223
-10.05401473,8.668946968,20.70898419,-14.24200049,-0.802943223,0.661554437,6.652921609,5.631685343,3.79399737,-7.628845857,-6.460218413,-10.10231493,40.27224772
-9.313936575,-0.565716915,17.26401718,-13.45190046,-2.959445688,-0.582659372,5.718164547,5.016152143,3.814154182,-7.605839368,-6.465038886,-10.13003377,40.27208298
-6.353451655,-7.604309059,10.95702452,-11.13391547,-5.00699882,-1.83967292,4.747736726,4.390625804,3.831139177,-7.582583581,-6.469767232,-10.15774551,40.27191802
-1.278453598,-10.5604278,3.924896203,-7.749930233,-6.890566427,-3.088321225,3.748199848,3.756786952,3.844992908,-7.559076083,-6.47440326,-10.18545012,40.27175283
4.781748429,-10.46815616,-2.091577534,-3.782437091,-8.534504685,-4.307439307,2.726115614,3.116316214,3.855755926,-7.535314457,-6.47894678,-10.21314758,40.27158741
7.28975556,-8.031272621,-6.863821334,0.282710953,-9.859809113,-5.475862183,1.688045725,2.470894217,3.863468842,-7.511296347,-6.483397601,-10.24083787,40.27142177
7.403283723,-3.905105992,-10.27715889,3.959683356,-10.78716307,-6.572424874,0.640551882,1.822201589,3.8681728,-7.487019931,-6.487755533,-10.26852096,40.2712559
5.820997268,0.626687621,-12.17310093,6.765805312,-11.23683976,-7.575962398,-0.409804213,1.171918955,3.869910566,-7.462485006,-6.492020386,-10.29619684,40.27108981
2.343054102,4.725159888,-12.42619131,8.248275535,-11.13210426,-8.465359607,-1.45646086,0.521726944,3.86872689,-7.437693355,-6.496191969,-10.32386548,40.27092349
-1.891262474,7.602237084,-11.09147786,8.148263974,-10.40830981,-9.220880497,-2.492856357,-0.126693819,3.864668152,-7.412648389,-6.500270092,-10.35152686,40.27075694
-3.205702586,8.353823293,-8.543463691,6.723866094,-9.072489146,-9.829524113,-3.512429003,-0.771662705,3.85778105,-7.387353843,-6.504254564,-10.37918095,40.27059017
-2.895478231,6.99198722,-4.905921193,4.42197039,-7.246857986,-10.28733308,-4.508617096,-1.411499089,3.848112287,-7.361813449,-6.508145194,-10.40682774,40.27042317
-2.0792153,4.539206261,-0.79792559,1.705672846,-5.078639408,-10.5932421,-5.474858937,-2.044522343,3.835708564,-7.336030942,-6.511941794,-10.4344672,40.27025594
-0.918258622,1.58221506,3.030136754,-0.962157724,-2.711352032,-10.74989031,-6.404592822,-2.669051839,3.82061658,-7.310010054,-6.515644171,-10.46209931,40.27008849
-0.204556583,-0.521463248,5.687694539,-3.113154879,-0.293085986,-10.760836,-7.291264046,-3.283406952,3.802883036,-7.283754518,-6.519252136,-10.48972405,40.26992082
0.034915193,-1.21620962,6.298345747,-4.234088352,2.005966822,-10.62956265,-8.128392683,-3.885907054,3.782554634,-7.257268069,-6.522765498,-10.51734138,40.26975292
0.048089657,-0.596422699,4.448202451,-3.921566646,4.038048278,-10.3589999,-8.910052675,-4.474871519,3.759678073,-7.230554439,-6.526184067,-10.54495131,40.26958479
-0.225991712,0.789926101,1.17689163,-2.576927959,5.769079294,-9.950233442,-9.632161883,-5.048619718,3.734300056,-7.203617362,-6.529507652,-10.57255379,40.26941644
-0.121855401,1.363365165,-1.992438393,-0.809478186,7.194495307,-9.402310568,-10.2926766,-5.605471026,3.706467281,-7.176460572,-6.532736063,-10.6001488,40.26924786
0.469328782,0.320472204,-3.753685658,0.768832617,8.310016269,-8.712924664,-10.89090699,-6.143744815,3.67622645,-7.149087801,-6.53586911,-10.62773634,40.26907905
0.974424571,-1.729606003,-3.637005464,1.651709044,9.111362136,-7.879353011,-11.42657936,-6.661760458,3.643624265,-7.121502784,-6.538906602,-10.65531636,40.26891003
0.24246239,-3.021256118,-2.197870418,1.799197389,9.60459522,-6.898445517,-11.89984735,-7.157837329,3.608707424,-7.093709253,-6.541848348,-10.68288886,40.26874077
-1.231854046,-1.591727852,-0.464339832,1.3466043,9.810293939,-5.766847199,-12.31106953,-7.6302948,3.57152263,-7.065710942,-6.544694159,-10.7104538,40.26857129
1.151018702,2.206581635,0.908031484,0.543781468,9.654039108,-4.482537821,-12.66101391,-8.077452244,3.532116582,-7.037511585,-6.547443844,-10.73801117,40.26840159
-0.59479589,2.10509908,1.913529793,-0.314840381,9.057927755,-3.052735039,-12.95055086,-8.497629035,3.490535982,-7.009114914,-6.550097211,-10.76556094,40.26823166
-0.398590685,0.222257579,2.289141282,-0.852300915,8.0086559,-1.498075052,-13.18055077,-8.889144545,3.44682753,-6.980524663,-6.552654072,-10.79310309,40.26806151
-0.400989547,-1.204213381,1.69457205,-0.800664654,6.532978747,0.149086311,-13.35188403,-9.250318148,3.401037927,-6.951744566,-6.555114236,-10.8206376,40.26789113
-0.0837068,-1.396862239,0.209806446,-0.331655395,4.732516021,1.852278106,-13.46542101,-9.579469216,3.353213874,-6.922778356,-6.557477512,-10.84816445,40.26772053
0.69882263,-0.482172975,-1.547405053,0.243364145,2.757889999,3.574555779,-13.52203209,-9.874917123,3.303402071,-6.893629767,-6.559743709,-10.87568361,40.2675497
0.650032482,0.808977082,-2.662663695,0.618143801,0.75448682,5.278974772,-13.52246344,-10.13510546,3.251649219,-6.864302531,-6.561912638,-10.90319506,40.26737865
0.759745644,1.372498915,-2.442121713,0.600492317,-1.188992776,6.928590529,-13.46678473,-10.35915431,3.198002019,-6.834800382,-6.563984107,-10.93069878,40.26720737
0.713827149,0.762736505,-0.809094606,0.259267079,-3.012208551,8.486458493,-13.35413799,-10.54711139,3.142507171,-6.805127012,-6.565957969,-10.95819474,40.26703587
0.143368149,-0.60772848,1.559488511,-0.261846917,-4.659498079,9.915634109,-13.18311252,-10.69957717,3.085211377,-6.775285937,-6.56783425,-10.98568293,40.26686414
-0.832970157,-2.118390631,3.698010671,-0.812366665,-6.078802875,11.17917282,-12.95204709,-10.81740263,3.026161336,-6.745280592,-6.569613057,-11.01316333,40.2666922
-0.619449991,-3.121081729,4.616115512,-1.24090735,-7.219388638,12.24055244,-12.65912109,-10.90159812,2.96540375,-6.715114404,-6.571294509,-11.0406359,40.26652002
-1.435493016,-1.433975805,3.679515071,-1.432837776,-8.030023672,13.06494033,-12.30248249,-10.95320545,2.902985319,-6.684790796,-6.572878722,-11.06810062,40.26634762
-2.964200678,1.912014532,1.378768757,-1.416632932,-8.459659917,13.62236462,-11.88027922,-10.97326641,2.838952743,-6.654313196,-6.574365813,-11.09555749,40.266175
-3.976165361,4.964372929,-1.52125384,-1.235846314,-8.498216044,13.9036832,-11.39065924,-10.96282136,2.773351266,-6.623685028,-6.575755901,-11.12300646,40.26600216
-3.458570427,6.103877413,-4.372224338,-0.906002498,-8.180913225,13.916864,-10.83176914,-10.92290127,2.706216742,-6.592909719,-6.577049103,-11.15044752,40.26582909
-0.242575336,3.931488536,-6.902020784,-0.436841812,-7.553307897,13.67497416,-10.20230373,-10.85453012,2.637578073,-6.561990694,-6.578245536,-11.17788065,40.26565579
4.545148413,-0.772937619,-8.721351529,0.161248963,-6.661231968,13.19375386,-9.503262099,-10.75876338,2.567495603,-6.530931378,-6.579345316,-11.20530583,40.26548228
8.825614086,-6.333254203,-9.380140256,0.873990602,-5.55138511,12.49035595,-8.737056008,-10.63666617,2.496039359,-6.499735197,-6.580348563,-11.23272303,40.26530854
9.851849047,-10.39532846,-8.415072451,1.674155757,-4.270757066,11.58424173,-7.908405674,-10.48930388,2.423279618,-6.468405577,-6.581255393,-11.26013223,40.26513457
5.327238422,-10.99440093,-5.42133222,2.522112029,-2.866418383,10.4965046,-7.023663404,-10.31774188,2.349286654,-6.436945943,-6.582065923,-11.2875334,40.26496038
-4.527156542,-7.857405195,-0.49775962,3.376087869,-1.385627576,9.249182083,-6.09012565,-10.12304556,2.274130744,-6.405359721,-6.582780271,-11.31492654,40.26478597
-12.64180741,-0.380576802,5.297598071,4.194692039,0.124018516,7.864487633,-5.11526477,-9.906280292,2.197882164,-6.373650337,-6.583398554,-11.3423116,40.26461134
-0.966638642,10.1513468,10.68464839,4.937048267,1.614408089,6.364634696,-4.106553127,-9.668511463,2.12061119,-6.341821216,-6.58392089,-11.36968858,40.26443648
13.42995613,15.86209731,14.38329887,5.562929657,3.036779965,4.771836716,-3.071463079,-9.41080445,2.042388098,-6.309875783,-6.584347395,-11.39705744,40.2642614
-13.16610725,10.55436659,15.42018743,6.032520723,4.341961553,3.108307142,-2.017466988,-9.134224635,1.963283163,-6.277817465,-6.584678189,-11.42441817,40.2640861
-13.26023873,-0.364749188,14.03228662,6.322706431,5.481152488,1.395773582,-0.952037215,-8.839837397,1.883366662,-6.245649686,-6.584913386,-11.45177075,40.26391057
-11.76601467,-10.67671782,10.69695201,6.476150742,6.408208595,-0.346124187,0.117353881,-8.528708119,1.80270887,-6.213375873,-6.585053106,-11.47911514,40.26373482
-6.715112962,-18.53490557,5.874952351,6.548220835,7.081967562,-2.098844633,1.183233939,-8.201902179,1.721380063,-6.180999451,-6.585097466,-11.50645134,40.26355885
2.496301928,-23.20819213,0.027056377,6.583879354,7.471990291,-3.844164898,2.238130599,-7.860484958,1.639450518,-6.148523846,-6.585046582,-11.53377931,40.26338265
9.808480789,-23.95166086,-6.376178745,6.607383864,7.568499044,-5.563818408,3.274571499,-7.505521838,1.55699051,-6.115952483,-6.584900572,-11.56109903,40.26320623
12.97859102,-20.36647382,-12.69503379,6.616726856,7.3871037,-7.238661134,4.285084281,-7.138078198,1.474070315,-6.083288789,-6.584659554,-11.58841049,40.26302959
11.4886551,-12.84945094,-17.91898669,6.598715463,6.954299167,-8.849248711,5.262196582,-6.759219419,1.390760209,-6.050536187,-6.584323645,-11.61571365,40.26285273
4.727608598,-1.908257546,-21.54358313,6.536846265,6.29987173,-10.37611761,6.198436043,-6.370010881,1.307130468,-6.017698105,-6.583892963,-11.64300851,40.26267564
-5.747095674,10.73994281,-23.22338779,6.4126787,5.455544822,-11.79980429,7.086330303,-5.971517965,1.223251368,-5.984777967,-6.583367624,-11.67029502,40.26249833
-11.39211824,23.18209993,-22.60879599,6.202267655,4.454377072,-13.10084523,7.918407002,-5.564806052,1.139193185,-5.9517792,-6.582747746,-11.69757318,40.2623208
7.41217511,32.56886886,-19.33681324,5.867458115,3.330247189,-14.2597769,8.68719378,-5.150940521,1.055026195,-5.918705229,-6.582033447,-11.72484296,40.26214305
